"year","country_of_origin","country_of_origin_iso","country_of_asylum","country_of_asylum_iso","refugees_under_unhcr_mandate","asylum_seekers","IDPs.of.concern.to.UNHCR","Other.people.in.need.of.international.protection","Stateless.persons","Host.Community","Others.of.concern","country_code","region","sub_region","latitude_origin","longitude_origin","latitude_asylum","longitude_asylum"
2001,"Afghanistan","AFG","Malaysia","MYS",77,45,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2001,"Indonesia","IDN","Malaysia","MYS",83,82,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2001,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",8,0,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2001,"Iraq","IRQ","Malaysia","MYS",11,0,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2001,"Myanmar","MMR","Malaysia","MYS",5151,106,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2001,"Philippines","PHL","Malaysia","MYS",45100,0,0,"-",0,0,0,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2001,"Somalia","SOM","Malaysia","MYS",21,0,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2001,"Serbia and Kosovo: S/RES/1244 (1999)","SRB","Malaysia","MYS",5,0,0,"-",0,0,0,"RS","Europe","Southern Europe",44.016521,21.005859,4.210484,101.975766
2001,"Uzbekistan","UZB","Malaysia","MYS",0,5,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2002,"Afghanistan","AFG","Malaysia","MYS",36,13,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2002,"Burundi","BDI","Malaysia","MYS",5,6,0,"-",0,0,0,"BI","Africa","Sub-Saharan Africa",-3.373056,29.918886,4.210484,101.975766
2002,"Bangladesh","BGD","Malaysia","MYS",0,52,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2002,"China","CHN","Malaysia","MYS",6,5,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2002,"Palestinian","PSE","Malaysia","MYS",0,5,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2002,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2002,"Indonesia","IDN","Malaysia","MYS",144,1170,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2002,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",8,5,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2002,"Iraq","IRQ","Malaysia","MYS",26,0,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2002,"Sri Lanka","LKA","Malaysia","MYS",0,5,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2002,"Myanmar","MMR","Malaysia","MYS",5247,298,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2002,"Pakistan","PAK","Malaysia","MYS",5,0,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2002,"Philippines","PHL","Malaysia","MYS",45107,0,0,"-",0,0,0,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2002,"Sierra Leone","SLE","Malaysia","MYS",0,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2002,"Somalia","SOM","Malaysia","MYS",25,0,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2002,"Tunisia","TUN","Malaysia","MYS",5,0,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2002,"Uzbekistan","UZB","Malaysia","MYS",0,5,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2003,"Afghanistan","AFG","Malaysia","MYS",18,6,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2003,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2003,"Bangladesh","BGD","Malaysia","MYS",0,133,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2003,"China","CHN","Malaysia","MYS",6,5,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2003,"Congo","COG","Malaysia","MYS",0,7,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2003,"Cote d'Ivoire","CIV","Malaysia","MYS",0,5,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2003,"India","IND","Malaysia","MYS",0,8,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2003,"Indonesia","IDN","Malaysia","MYS",3198,1799,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2003,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",6,0,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2003,"Iraq","IRQ","Malaysia","MYS",19,5,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2003,"Liberia","LBR","Malaysia","MYS",0,36,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2003,"Libya","LBY","Malaysia","MYS",0,6,0,"-",0,0,0,"LY","Africa","Northern Africa",26.3351,17.228331,4.210484,101.975766
2003,"Sri Lanka","LKA","Malaysia","MYS",0,146,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2003,"Myanmar","MMR","Malaysia","MYS",4152,6990,0,"-",0,0,4856,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2003,"Nepal","NPL","Malaysia","MYS",0,6,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2003,"Pakistan","PAK","Malaysia","MYS",0,11,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2003,"Philippines","PHL","Malaysia","MYS",7,0,0,"-",0,0,57197,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2003,"Rwanda","RWA","Malaysia","MYS",0,5,0,"-",0,0,0,"RW","Africa","Sub-Saharan Africa",-1.940278,29.873888,4.210484,101.975766
2003,"Sierra Leone","SLE","Malaysia","MYS",0,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2003,"Somalia","SOM","Malaysia","MYS",11,11,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2003,"Sudan","SDN","Malaysia","MYS",0,10,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2003,"Tunisia","TUN","Malaysia","MYS",5,0,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2004,"Afghanistan","AFG","Malaysia","MYS",26,27,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2004,"Algeria","DZA","Malaysia","MYS",0,8,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2004,"Bangladesh","BGD","Malaysia","MYS",0,174,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2004,"Cambodia","KHM","Malaysia","MYS",0,79,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2004,"China","CHN","Malaysia","MYS",6,11,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2004,"Congo","COG","Malaysia","MYS",0,7,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2004,"Eritrea","ERI","Malaysia","MYS",0,5,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2004,"Palestinian","PSE","Malaysia","MYS",0,5,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2004,"Cote d'Ivoire","CIV","Malaysia","MYS",0,5,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2004,"India","IND","Malaysia","MYS",0,13,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2004,"Indonesia","IDN","Malaysia","MYS",15181,446,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2004,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",13,8,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2004,"Iraq","IRQ","Malaysia","MYS",31,14,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2004,"Liberia","LBR","Malaysia","MYS",6,110,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2004,"Libya","LBY","Malaysia","MYS",0,6,0,"-",0,0,0,"LY","Africa","Northern Africa",26.3351,17.228331,4.210484,101.975766
2004,"Sri Lanka","LKA","Malaysia","MYS",6,374,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2004,"Morocco","MAR","Malaysia","MYS",0,5,0,"-",0,0,0,"MA","Africa","Northern Africa",31.791702,-7.09262,4.210484,101.975766
2004,"Myanmar","MMR","Malaysia","MYS",9601,8857,0,"-",0,0,997,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2004,"Nepal","NPL","Malaysia","MYS",0,24,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2004,"Nigeria","NGA","Malaysia","MYS",0,10,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2004,"Pakistan","PAK","Malaysia","MYS",6,40,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2004,"Philippines","PHL","Malaysia","MYS",5,0,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2004,"Russian Federation","RUS","Malaysia","MYS",5,6,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2004,"Rwanda","RWA","Malaysia","MYS",0,5,0,"-",0,0,0,"RW","Africa","Sub-Saharan Africa",-1.940278,29.873888,4.210484,101.975766
2004,"Sierra Leone","SLE","Malaysia","MYS",0,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2004,"Somalia","SOM","Malaysia","MYS",9,22,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2004,"Viet Nam","VNM","Malaysia","MYS",0,9,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2004,"Sudan","SDN","Malaysia","MYS",5,26,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2004,"Thailand","THA","Malaysia","MYS",0,7,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2004,"Zimbabwe","ZWE","Malaysia","MYS",0,5,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2005,"Afghanistan","AFG","Malaysia","MYS",51,33,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2005,"Algeria","DZA","Malaysia","MYS",6,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2005,"Egypt","EGY","Malaysia","MYS",0,5,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2005,"Burundi","BDI","Malaysia","MYS",0,5,0,"-",0,0,0,"BI","Africa","Sub-Saharan Africa",-3.373056,29.918886,4.210484,101.975766
2005,"Bangladesh","BGD","Malaysia","MYS",0,167,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2005,"Cambodia","KHM","Malaysia","MYS",6,346,0,"-",0,0,5,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2005,"China","CHN","Malaysia","MYS",15,5,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2005,"Cameroon","CMR","Malaysia","MYS",0,5,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2005,"Eritrea","ERI","Malaysia","MYS",0,5,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2005,"Palestinian","PSE","Malaysia","MYS",0,5,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2005,"Cote d'Ivoire","CIV","Malaysia","MYS",0,12,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2005,"India","IND","Malaysia","MYS",0,22,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2005,"Indonesia","IDN","Malaysia","MYS",19153,598,0,"-",0,0,224,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2005,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",11,11,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2005,"Iraq","IRQ","Malaysia","MYS",27,17,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2005,"Liberia","LBR","Malaysia","MYS",13,172,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2005,"Sri Lanka","LKA","Malaysia","MYS",30,438,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2005,"Myanmar","MMR","Malaysia","MYS",14208,8267,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2005,"Nepal","NPL","Malaysia","MYS",10,304,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2005,"Nigeria","NGA","Malaysia","MYS",0,77,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2005,"Pakistan","PAK","Malaysia","MYS",9,58,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2005,"Philippines","PHL","Malaysia","MYS",5,5,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2005,"Russian Federation","RUS","Malaysia","MYS",7,6,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2005,"Sierra Leone","SLE","Malaysia","MYS",0,6,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2005,"Somalia","SOM","Malaysia","MYS",19,35,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2005,"Viet Nam","VNM","Malaysia","MYS",0,64,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2005,"Sudan","SDN","Malaysia","MYS",17,30,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2005,"Thailand","THA","Malaysia","MYS",87,115,0,"-",0,0,7,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2005,"Tunisia","TUN","Malaysia","MYS",5,6,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2005,"Zimbabwe","ZWE","Malaysia","MYS",5,5,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2006,"Afghanistan","AFG","Malaysia","MYS",55,30,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2006,"Algeria","DZA","Malaysia","MYS",6,0,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2006,"Burundi","BDI","Malaysia","MYS",0,5,0,"-",0,0,0,"BI","Africa","Sub-Saharan Africa",-3.373056,29.918886,4.210484,101.975766
2006,"Bangladesh","BGD","Malaysia","MYS",0,108,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2006,"Cambodia","KHM","Malaysia","MYS",5,314,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2006,"Chad","TCD","Malaysia","MYS",0,5,0,"-",0,0,0,"TD","Africa","Sub-Saharan Africa",15.454166,18.732207,4.210484,101.975766
2006,"China","CHN","Malaysia","MYS",16,18,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2006,"Cameroon","CMR","Malaysia","MYS",0,26,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2006,"Congo","COG","Malaysia","MYS",0,7,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2006,"Dem. Rep. of the Congo","COD","Malaysia","MYS",0,7,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2006,"Eritrea","ERI","Malaysia","MYS",0,5,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2006,"Palestinian","PSE","Malaysia","MYS",0,21,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2006,"Cote d'Ivoire","CIV","Malaysia","MYS",0,27,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2006,"India","IND","Malaysia","MYS",0,22,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2006,"Indonesia","IDN","Malaysia","MYS",15174,529,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2006,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",13,19,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2006,"Iraq","IRQ","Malaysia","MYS",51,52,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2006,"Liberia","LBR","Malaysia","MYS",15,153,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2006,"Lebanon","LBN","Malaysia","MYS",5,0,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2006,"Sri Lanka","LKA","Malaysia","MYS",42,411,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2006,"Myanmar","MMR","Malaysia","MYS",21544,6754,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2006,"Nepal","NPL","Malaysia","MYS",17,287,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2006,"Nigeria","NGA","Malaysia","MYS",0,40,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2006,"Pakistan","PAK","Malaysia","MYS",6,56,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2006,"Philippines","PHL","Malaysia","MYS",5,0,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2006,"Russian Federation","RUS","Malaysia","MYS",7,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2006,"Sierra Leone","SLE","Malaysia","MYS",0,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2006,"Somalia","SOM","Malaysia","MYS",47,20,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2006,"Viet Nam","VNM","Malaysia","MYS",0,75,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2006,"Sudan","SDN","Malaysia","MYS",23,16,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2006,"Thailand","THA","Malaysia","MYS",122,150,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2006,"Tunisia","TUN","Malaysia","MYS",5,6,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2006,"Zimbabwe","ZWE","Malaysia","MYS",0,5,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2007,"Afghanistan","AFG","Malaysia","MYS",68,122,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2007,"Algeria","DZA","Malaysia","MYS",6,0,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2007,"Burundi","BDI","Malaysia","MYS",5,0,0,"-",0,0,0,"BI","Africa","Sub-Saharan Africa",-3.373056,29.918886,4.210484,101.975766
2007,"Bangladesh","BGD","Malaysia","MYS",5,33,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2007,"Cambodia","KHM","Malaysia","MYS",17,196,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2007,"Chad","TCD","Malaysia","MYS",0,5,0,"-",0,0,0,"TD","Africa","Sub-Saharan Africa",15.454166,18.732207,4.210484,101.975766
2007,"China","CHN","Malaysia","MYS",26,18,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2007,"Cameroon","CMR","Malaysia","MYS",0,34,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2007,"Congo","COG","Malaysia","MYS",0,13,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2007,"Dem. Rep. of the Congo","COD","Malaysia","MYS",5,13,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2007,"Eritrea","ERI","Malaysia","MYS",5,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2007,"Ethiopia","ETH","Malaysia","MYS",0,5,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2007,"Palestinian","PSE","Malaysia","MYS",47,42,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2007,"Guinea","GIN","Malaysia","MYS",0,16,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2007,"Cote d'Ivoire","CIV","Malaysia","MYS",5,32,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2007,"India","IND","Malaysia","MYS",5,14,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2007,"Indonesia","IDN","Malaysia","MYS",2215,167,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2007,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",18,30,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2007,"Iraq","IRQ","Malaysia","MYS",148,419,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2007,"Liberia","LBR","Malaysia","MYS",23,80,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2007,"Sri Lanka","LKA","Malaysia","MYS",283,1047,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2007,"Myanmar","MMR","Malaysia","MYS",29474,3832,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2007,"Nepal","NPL","Malaysia","MYS",15,187,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2007,"Nigeria","NGA","Malaysia","MYS",0,23,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2007,"Pakistan","PAK","Malaysia","MYS",13,55,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2007,"Philippines","PHL","Malaysia","MYS",5,0,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2007,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2007,"Sierra Leone","SLE","Malaysia","MYS",0,7,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2007,"Somalia","SOM","Malaysia","MYS",93,172,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2007,"Viet Nam","VNM","Malaysia","MYS",0,60,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2007,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2007,"Sudan","SDN","Malaysia","MYS",27,25,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2007,"Syrian Arab Rep.","SYR","Malaysia","MYS",5,0,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2007,"Thailand","THA","Malaysia","MYS",134,177,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2007,"Tunisia","TUN","Malaysia","MYS",5,0,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2007,"Yemen","YEM","Malaysia","MYS",0,5,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2007,"Zimbabwe","ZWE","Malaysia","MYS",0,5,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2008,"Afghanistan","AFG","Malaysia","MYS",62,465,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2008,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
